TableName,ColumnName,AttributeName,AttributeValue
Digital,ClassName,VALUE,Digital
Digital,Description,TYPE,PnPStringType
Digital,Description,VALUE,DIGITAL
ElectroHydraulic,ClassName,ISREADONLY,true
ElectroHydraulic,ClassName,TYPE,PnPStringType
ElectroHydraulic,ClassName,VALUE,Electro-Hydraulic
ElectroHydraulic,Description,TYPE,PnPStringType
ElectroHydraulic,Description,VALUE,ELECTRO-HYDRAULIC
HandWheelWithActuator,ClassName,ISREADONLY,true
HandWheelWithActuator,ClassName,TYPE,PnPStringType
HandWheelWithActuator,ClassName,VALUE,Hand Wheel Actuator
HandWheelWithActuator,Description,TYPE,PnPStringType
HandWheelWithActuator,Description,VALUE,HAND WHEEL ACTUATOR
ManualOperator,ClassName,ISREADONLY,true
ManualOperator,ClassName,TYPE,PnPStringType
ManualOperator,ClassName,VALUE,Manual Actuator
ManualOperator,Description,TYPE,PnPStringType
ManualOperator,Description,VALUE,MANUAL ACTUATOR
PositionerAndSolenoid,ClassName,ISREADONLY,true
PositionerAndSolenoid,ClassName,TYPE,PnPStringType
PositionerAndSolenoid,ClassName,VALUE,Positioner And Solenoid
PositionerAndSolenoid,Description,TYPE,PnPStringType
PositionerAndSolenoid,Description,VALUE,POSITIONER AND SOLENOID
PressureBalancedDiaphragm,ClassName,ISREADONLY,true
PressureBalancedDiaphragm,ClassName,TYPE,PnPStringType
PressureBalancedDiaphragm,ClassName,VALUE,Pressure Balanced Diaphragm Actuator
PressureBalancedDiaphragm,Description,TYPE,PnPStringType
PressureBalancedDiaphragm,Description,VALUE,PRESSURE BALANCED DIAPHRAGM ACTUATOR
PressureReducingRegulator,ClassName,ISREADONLY,true
PressureReducingRegulator,ClassName,TYPE,PnPStringType
PressureReducingRegulator,ClassName,VALUE,Pressure Reducing Regulator
PressureReducingRegulator,Description,TYPE,PnPStringType
PressureReducingRegulator,Description,VALUE,PRESSURE REDUCING REGULATOR
PressureReducingRegulatorWithExternalTap,ClassName,ISREADONLY,true
PressureReducingRegulatorWithExternalTap,ClassName,TYPE,PnPStringType
PressureReducingRegulatorWithExternalTap,ClassName,VALUE,Pressure Reducing Regulator With External Tap
PressureReducingRegulatorWithExternalTap,Description,TYPE,PnPStringType
PressureReducingRegulatorWithExternalTap,Description,VALUE,PRESSURE REDUCING REGULATOR WITH EXTERNAL TAP
PressureReducingRegulatorWithIntegralOutlet,ClassName,ISREADONLY,true
PressureReducingRegulatorWithIntegralOutlet,ClassName,TYPE,PnPStringType
PressureReducingRegulatorWithIntegralOutlet,ClassName,VALUE,Pressure Reducing Regulator With Integral Outlet
PressureReducingRegulatorWithIntegralOutlet,Description,TYPE,PnPStringType
PressureReducingRegulatorWithIntegralOutlet,Description,VALUE,PRESSURE REDUCING REGULATOR WITH INTEGRAL OUTLET
RotaryMotor,ClassName,ISREADONLY,true
RotaryMotor,ClassName,TYPE,PnPStringType
RotaryMotor,ClassName,VALUE,Rotary Motor
RotaryMotor,Description,TYPE,PnPStringType
RotaryMotor,Description,VALUE,ROTARY MOTOR
Solenoid,ClassName,ISREADONLY,true
Solenoid,ClassName,TYPE,PnPStringType
Solenoid,ClassName,VALUE,Solenoid
Solenoid,Description,TYPE,PnPStringType
Solenoid,Description,VALUE,SOLENOID
SolenoidManualReset,ClassName,ISREADONLY,true
SolenoidManualReset,ClassName,TYPE,PnPStringType
SolenoidManualReset,ClassName,VALUE,Solenoid Manual Reset
SolenoidManualReset,Description,TYPE,PnPStringType
SolenoidManualReset,Description,VALUE,SOLENOID MANUAL RESET
SolenoidRemoteReset,ClassName,ISREADONLY,true
SolenoidRemoteReset,ClassName,TYPE,PnPStringType
SolenoidRemoteReset,ClassName,VALUE,Solenoid Remote Reset
SolenoidRemoteReset,Description,TYPE,PnPStringType
SolenoidRemoteReset,Description,VALUE,SOLENOID REMOTE RESET
Spring,ClassName,ISREADONLY,true
Spring,ClassName,TYPE,PnPStringType
Spring,ClassName,VALUE,Spring
Spring,Description,TYPE,PnPStringType
Spring,Description,VALUE,SPRING
TemperatureRegulatorFilledSystemType,ClassName,ISREADONLY,true
TemperatureRegulatorFilledSystemType,ClassName,TYPE,PnPStringType
TemperatureRegulatorFilledSystemType,ClassName,VALUE,Temperature Regulator Filled System Type
TemperatureRegulatorFilledSystemType,Description,TYPE,PnPStringType
TemperatureRegulatorFilledSystemType,Description,VALUE,TEMPERATURE REGULATOR FILLED SYSTEM TYPE
ThrottlingActuator,ClassName,ISREADONLY,true
ThrottlingActuator,ClassName,TYPE,PnPStringType
ThrottlingActuator,ClassName,VALUE,Throttling Actuator
ThrottlingActuator,Description,TYPE,PnPStringType
ThrottlingActuator,Description,VALUE,THROTTLING ACTUATOR
VelocityIncreased,Description,VALUE,ACTUATORS
ValveWithMovementQuickBothDirections,Description,VALUE,ACTUATORS
ValveIndicationOfTheDirectionUp,Description,VALUE,ACTUATORS
ValveIndicationOfTheDirectionDown,Description,VALUE,ACTUATORS
ValveWithRemainsPresetPosition,Description,VALUE,ACTUATORS
ValveConnectionsOnValveBody,Description,VALUE,ACTUATORS
ValveConnectionForSealingMedia,Description,VALUE,ACTUATORS
ValveConnectionForSuction,Description,VALUE,ACTUATORS
ConnectionForNonCirculatingCooling,Description,VALUE,ACTUATORS
ValveStemPenetratingWall,Description,VALUE,ACTUATORS
ValveWithCoupling,Description,VALUE,ACTUATORS
ValveWithCouplinglocatedUnderFloor,Description,VALUE,ACTUATORS
MotorActuated,Description,VALUE,ACTUATORS
FluidActuated,Description,VALUE,ACTUATORS
WeightForce,Description,VALUE,ACTUATORS
SafetyWeightLoaded,Description,VALUE,ACTUATORS
SafetySpringLoaded,Description,VALUE,ACTUATORS
WeightAuxiliaryElectricMotor,Description,VALUE,ACTUATORS
SpringAuxiliarySolenoid,Description,VALUE,ACTUATORS
ElectricMotorAuxiliaryPiston,Description,VALUE,ACTUATORS
ElectricMotorAuxiliaryActuator,Description,VALUE,ACTUATORS
ElectricMotorsQuickClosingActuator,Description,VALUE,ACTUATORS
Annotation,ClassName,ISREADONLY,true
Annotation,ClassName,TYPE,PnPStringType
Annotation,ClassName,VALUE,Annotation
Annotation,Description,TYPE,PnPStringType
Annotation,Description,VALUE,ANNOTATION
ClosedDrainNoPID,ClassName,ISREADONLY,true
ClosedDrainNoPID,ClassName,TYPE,PnPStringType
ClosedDrainNoPID,ClassName,VALUE,Closed Drain No PID
ClosedDrainNoPID,Description,TYPE,PnPStringType
ClosedDrainNoPID,Description,VALUE,CLOSED DRAIN NO PID
ClosedDrainNoPID,DestinationLineServiceCode,DISPLAYNAME,Destination Line Service Code
ClosedDrainNoPID,DestinationLineServiceCode,ISHIDDEN,false
ClosedDrainNoPID,DestinationLineServiceCode,ISREADONLY,false
ClosedDrainNoPID,DestinationLineServiceCode,ISREMOVABLE,true
ClosedDrainNoPID,DestinationLineServiceCode,PICKLISTNAME,Services
ClosedDrainNoPID,DestinationLineServiceCode,PICKLISTTYPE,Regular
ClosedDrainNoPID,DestinationLineServiceCode,TYPE,PnPPickListType
Connectors,ClassName,ISREADONLY,true
Connectors,ClassName,TYPE,PnPStringType
Connectors,ClassName,VALUE,Connectors
Connectors,Description,TYPE,PnPStringType
Connectors,Description,VALUE,CONNECTORS
Connectors,ConnectorNumber,DISPLAYNAME,Connector Number
Connectors,ConnectorNumber,ISHIDDEN,false
Connectors,ConnectorNumber,ISREADONLY,false
Connectors,ConnectorNumber,ISREMOVABLE,true
Connectors,ConnectorNumber,TYPE,PnPStringType
ClosedDrain,ClassName,ISREADONLY,true
ClosedDrain,ClassName,TYPE,PnPStringType
ClosedDrain,ClassName,VALUE,Closed Drain
ClosedDrain,Description,TYPE,PnPStringType
ClosedDrain,Description,VALUE,CLOSED DRAIN
ClosedDrain,DestinationLineServiceCode,DISPLAYNAME,Destination Line Service Code
ClosedDrain,DestinationLineServiceCode,ISHIDDEN,false
ClosedDrain,DestinationLineServiceCode,ISREADONLY,false
ClosedDrain,DestinationLineServiceCode,ISREMOVABLE,true
ClosedDrain,DestinationLineServiceCode,PICKLISTNAME,Services
ClosedDrain,DestinationLineServiceCode,PICKLISTTYPE,Regular
ClosedDrain,DestinationLineServiceCode,TYPE,PnPPickListType
InletOutletFlowArrow,ClassName,ISREADONLY,true
InletOutletFlowArrow,ClassName,TYPE,PnPStringType
InletOutletFlowArrow,ClassName,VALUE,Inlet Outlet Flow Arrow
InletOutletFlowArrow,Description,TYPE,PnPStringType
InletOutletFlowArrow,Description,VALUE,INLET OUTLET FLOW ARROW
InletOutletFlowArrow,OriginOrDestination,ISHIDDEN,false
InletOutletFlowArrow,OriginOrDestination,ISREADONLY,false
InletOutletFlowArrow,OriginOrDestination,ISREMOVABLE,true
InletOutletFlowArrow,OriginOrDestination,TYPE,PnPStringType
LinesAndInstrumentSignalConnector,ClassName,ISREADONLY,true
LinesAndInstrumentSignalConnector,ClassName,TYPE,PnPStringType
LinesAndInstrumentSignalConnector,ClassName,VALUE,Lines and Instrument Signal Connector
LinesAndInstrumentSignalConnector,Description,TYPE,PnPStringType
LinesAndInstrumentSignalConnector,Description,VALUE,LINES AND INSTRUMENT SIGNAL CONNECTOR
LinesAndInstrumentSignalConnector,OriginOrDestination,DISPLAYNAME,Origin or Destination
LinesAndInstrumentSignalConnector,OriginOrDestination,ISHIDDEN,false
LinesAndInstrumentSignalConnector,OriginOrDestination,ISREADONLY,false
LinesAndInstrumentSignalConnector,OriginOrDestination,ISREMOVABLE,true
LinesAndInstrumentSignalConnector,OriginOrDestination,TYPE,PnPStringType
OffPageConnector,ClassName,ISREADONLY,true
OffPageConnector,ClassName,TYPE,PnPStringType
OffPageConnector,ClassName,VALUE,Off Page Connector
OffPageConnector,Description,TYPE,PnPStringType
OffPageConnector,Description,VALUE,OFF PAGE CONNECTOR
OffPageConnector,OriginOrDestination,DISPLAYNAME,Origin or Destination
OffPageConnector,OriginOrDestination,ISHIDDEN,false
OffPageConnector,OriginOrDestination,ISREADONLY,false
OffPageConnector,OriginOrDestination,ISREMOVABLE,true
OffPageConnector,OriginOrDestination,TYPE,PnPStringType
OpenDrain,ClassName,ISREADONLY,true
OpenDrain,ClassName,TYPE,PnPStringType
OpenDrain,ClassName,VALUE,Open Drain
OpenDrain,Description,TYPE,PnPStringType
OpenDrain,Description,VALUE,OPEN DRAIN
OpenDrain,DestinationLineServiceCode,DISPLAYNAME,Destination Line Service Code
OpenDrain,DestinationLineServiceCode,ISHIDDEN,false
OpenDrain,DestinationLineServiceCode,ISREADONLY,false
OpenDrain,DestinationLineServiceCode,ISREMOVABLE,true
OpenDrain,DestinationLineServiceCode,PICKLISTNAME,Services
OpenDrain,DestinationLineServiceCode,PICKLISTTYPE,Regular
OpenDrain,DestinationLineServiceCode,TYPE,PnPPickListType
UtilityConnector,ClassName,ISREADONLY,true
UtilityConnector,ClassName,TYPE,PnPStringType
UtilityConnector,ClassName,VALUE,Utility Connector
UtilityConnector,Description,TYPE,PnPStringType
UtilityConnector,Description,VALUE,UTILITY CONNECTOR
FlowArrow,ClassName,ISREADONLY,true
FlowArrow,ClassName,TYPE,PnPStringType
FlowArrow,ClassName,VALUE,Flow Arrow
FlowArrow,Description,TYPE,PnPStringType
FlowArrow,Description,VALUE,FLOW ARROW
Flag,ClassName,VALUE,Flag
Flag,Description,VALUE,FLAG
Gap,ClassName,ISREADONLY,true
Gap,ClassName,TYPE,PnPStringType
Gap,ClassName,VALUE,Gap
Gap,Description,TYPE,PnPStringType
Gap,Description,VALUE,GAP
LineBreakers,ClassName,ISREADONLY,true
LineBreakers,ClassName,TYPE,PnPStringType
LineBreakers,ClassName,VALUE,Line Breakers
LineBreakers,Description,TYPE,PnPStringType
LineBreakers,Description,VALUE,LINE BREAKERS
GeneralLimit,ClassName,ISREADONLY,true
GeneralLimit,ClassName,TYPE,PnPStringType
GeneralLimit,ClassName,VALUE,General Limit
GeneralLimit,Description,TYPE,PnPStringType
GeneralLimit,Description,VALUE,GENERAL LIMIT
SegmentBreaker,ClassName,ISREADONLY,true
SegmentBreaker,ClassName,TYPE,PnPStringType
SegmentBreaker,ClassName,VALUE,Segment Breaker
SegmentBreaker,Description,TYPE,PnPStringType
SegmentBreaker,Description,VALUE,SEGMENT BREAKER
Pins,Description,VALUE,LINE BREAKERS
OpenPin,Description,VALUE,LINE BREAKERS
ClosedPin,Description,VALUE,LINE BREAKERS
OpenDrainNoPID,ClassName,ISREADONLY,true
OpenDrainNoPID,ClassName,TYPE,PnPStringType
OpenDrainNoPID,ClassName,VALUE,Open Drain No PID
OpenDrainNoPID,Description,TYPE,PnPStringType
OpenDrainNoPID,Description,VALUE,OPEN DRAIN NO PID
OpenDrainNoPID,DestinationLineServiceCode,DISPLAYNAME,Destination Line Service Code
OpenDrainNoPID,DestinationLineServiceCode,ISHIDDEN,false
OpenDrainNoPID,DestinationLineServiceCode,ISREADONLY,false
OpenDrainNoPID,DestinationLineServiceCode,ISREMOVABLE,true
OpenDrainNoPID,DestinationLineServiceCode,PICKLISTNAME,Services
OpenDrainNoPID,DestinationLineServiceCode,PICKLISTTYPE,Regular
OpenDrainNoPID,DestinationLineServiceCode,TYPE,PnPPickListType
TieInSymbol,ClassName,ISREADONLY,true
TieInSymbol,ClassName,TYPE,PnPStringType
TieInSymbol,ClassName,VALUE,Tie In
TieInSymbol,Description,TYPE,PnPStringType
TieInSymbol,Description,VALUE,TIE IN
TieInSymbol,TieInNumber,DISPLAYNAME,Tie In Number
TieInSymbol,TieInNumber,ISHIDDEN,false
TieInSymbol,TieInNumber,ISREADONLY,false
TieInSymbol,TieInNumber,ISREMOVABLE,true
TieInSymbol,TieInNumber,TYPE,PnPStringType
PipeLineGroup,Tag,DESCRIPTION,System property which can not be removed
PipeLineGroup,Tag,ISHIDDEN,false
PipeLineGroup,Tag,ISREADONLY,false
PipeLineGroup,Tag,ISREMOVABLE,false
PipeLineGroup,Tag,TYPE,PnPStringType
PipeLineGroup,LineNumber,DESCRIPTION,System property which can not be removed
PipeLineGroup,LineNumber,DISPLAYNAME,Line Number
PipeLineGroup,LineNumber,ISHIDDEN,false
PipeLineGroup,LineNumber,ISREADONLY,false
PipeLineGroup,LineNumber,ISREMOVABLE,false
PipeLineGroup,LineNumber,TYPE,PnPStringType
PipeLineGroup,Description,ISHIDDEN,false
PipeLineGroup,Description,ISREADONLY,false
PipeLineGroup,Description,ISREMOVABLE,true
PipeLineGroup,Description,TYPE,PnPStringType
PipeLineGroup,Description,VALUE,PIPE LINE GROUP
PipeLineGroup,Service,DESCRIPTION,System property which can not be removed
PipeLineGroup,Service,ISHIDDEN,false
PipeLineGroup,Service,ISREADONLY,false
PipeLineGroup,Service,ISREMOVABLE,false
PipeLineGroup,Service,PICKLISTNAME,Services
PipeLineGroup,Service,PICKLISTTYPE,Regular
PipeLineGroup,Service,TYPE,PnPPickListType
PipeLineGroup,NominalSize,DISPLAYNAME,Nominal Size
PipeLineGroup,NominalSize,ISHIDDEN,false
PipeLineGroup,NominalSize,ISREADONLY,false
PipeLineGroup,NominalSize,ISREMOVABLE,true
PipeLineGroup,NominalSize,PICKLISTNAME,Pipe_Sizes_Metric
PipeLineGroup,NominalSize,PICKLISTTYPE,Regular
PipeLineGroup,NominalSize,TYPE,PnPPickListType
PipeLineGroup,NominalSpec,DISPLAYNAME,Nominal Spec
PipeLineGroup,NominalSpec,ISHIDDEN,false
PipeLineGroup,NominalSpec,ISREADONLY,false
PipeLineGroup,NominalSpec,ISREMOVABLE,true
PipeLineGroup,NominalSpec,PICKLISTNAME,Pipe_Specs
PipeLineGroup,NominalSpec,PICKLISTTYPE,Regular
PipeLineGroup,NominalSpec,TYPE,PnPPickListType
PipeLineGroup,Comment,ISHIDDEN,false
PipeLineGroup,Comment,ISREADONLY,false
PipeLineGroup,Comment,ISREMOVABLE,true
PipeLineGroup,Comment,TYPE,PnPStringType
PipeLineGroup,AcquisitionProperties,DESCRIPTION,System property which can not be removed
PipeLineGroup,AcquisitionProperties,ISHIDDEN,true
PipeLineGroup,AcquisitionProperties,ISREADONLY,true
PipeLineGroup,AcquisitionProperties,ISREMOVABLE,false
PipeLineGroup,AcquisitionProperties,TYPE,PnPStringType
PipeLineGroup,Status,ISREADONLY,false
PipeLineGroup,Status,ISREMOVABLE,false
PipeLineGroup,Status,PICKLISTNAME,Status
PipeLineGroup,Status,PICKLISTTYPE,Regular
PipeLineGroup,Status,TYPE,PnPPickListType
PipeLineGroup,Status,VALUE,New
SignalLineGroup,Description,ISHIDDEN,false
SignalLineGroup,Description,ISREADONLY,false
SignalLineGroup,Description,ISREMOVABLE,true
SignalLineGroup,Description,TYPE,PnPStringType
SignalLineGroup,Description,VALUE,SIGNAL LINE GROUP
SignalLineGroup,Comment,ISHIDDEN,false
SignalLineGroup,Comment,ISREADONLY,false
SignalLineGroup,Comment,ISREMOVABLE,true
SignalLineGroup,Comment,TYPE,PnPStringType
SignalLineGroup,AcquisitionProperties,DESCRIPTION,System property which can not be removed
SignalLineGroup,AcquisitionProperties,ISHIDDEN,true
SignalLineGroup,AcquisitionProperties,ISREADONLY,true
SignalLineGroup,AcquisitionProperties,ISREMOVABLE,false
SignalLineGroup,AcquisitionProperties,TYPE,PnPStringType
SignalLineGroup,Status,ISREADONLY,false
SignalLineGroup,Status,ISREMOVABLE,false
SignalLineGroup,Status,PICKLISTNAME,Status
SignalLineGroup,Status,PICKLISTTYPE,Regular
SignalLineGroup,Status,TYPE,PnPPickListType
SignalLineGroup,Status,VALUE,New
PnPProject,Project_Name,PROJECTCATEGORY,General
PnPProject,Project_Name,PROJECTPROPERTY,Project_Name
PnPProject,Project_Name,DISPLAYNAME,Project Name
PnPProject,Project_Description,PROJECTCATEGORY,General
PnPProject,Project_Description,PROJECTPROPERTY,Project_Description
PnPProject,Project_Description,DISPLAYNAME,Project Description
PnPProject,Project_Number,PROJECTCATEGORY,General
PnPProject,Project_Number,PROJECTPROPERTY,Project_Number
PnPProject,Project_Number,DISPLAYNAME,Project Number
PnPProject,Version,PROJECTCATEGORY,General
PnPProject,Version,PROJECTPROPERTY,Version
PnPProject,Version,DISPLAYNAME,Version
PnPProject,Project_Standard,PROJECTCATEGORY,General
PnPProject,Project_Standard,PROJECTPROPERTY,Project_Standard
PnPProject,Project_Standard,DISPLAYNAME,Project Standard Type
PnPProject,ToolPaletteGroupName,PROJECTCATEGORY,General
PnPProject,ToolPaletteGroupName,PROJECTPROPERTY,ToolPaletteGroupName
PnPProject,ToolPaletteGroupName,DISPLAYNAME,ToolPaletteGroupName
PnPProject,ToolPaletteGroupNameForPiping,PROJECTCATEGORY,General
PnPProject,ToolPaletteGroupNameForPiping,PROJECTPROPERTY,ToolPaletteGroupNameForPiping
PnPProject,ToolPaletteGroupNameForPiping,DISPLAYNAME,ToolPaletteGroupNameForPiping
PnPProject,Project_Data_Address,PROJECTCATEGORY,Project_Data
PnPProject,Project_Data_Address,PROJECTPROPERTY,Address
PnPProject,Project_Data_Address,DISPLAYNAME,Address
PnPProject,Project_Data_City,PROJECTCATEGORY,Project_Data
PnPProject,Project_Data_City,PROJECTPROPERTY,City
PnPProject,Project_Data_City,DISPLAYNAME,City
PnPProject,Project_Data_State,PROJECTCATEGORY,Project_Data
PnPProject,Project_Data_State,PROJECTPROPERTY,State
PnPProject,Project_Data_State,DISPLAYNAME,State
PnPProject,Project_Data_Zip,PROJECTCATEGORY,Project_Data
PnPProject,Project_Data_Zip,PROJECTPROPERTY,Zip
PnPProject,Project_Data_Zip,DISPLAYNAME,Postal Code
PnPProject,Project_Data_Telephone,PROJECTCATEGORY,Project_Data
PnPProject,Project_Data_Telephone,PROJECTPROPERTY,Telephone
PnPProject,Project_Data_Telephone,DISPLAYNAME,Telephone
PnPProject,Project_Data_Project_Manager,PROJECTCATEGORY,Project_Data
PnPProject,Project_Data_Project_Manager,PROJECTPROPERTY,Project_Manager
PnPProject,Project_Data_Project_Manager,DISPLAYNAME,Project Manager
PnPProject,Client_Information_Company_Name,PROJECTCATEGORY,Client_Information
PnPProject,Client_Information_Company_Name,PROJECTPROPERTY,Company_Name
PnPProject,Client_Information_Company_Name,DISPLAYNAME,Company Name
PnPProject,Client_Information_Primary_Contact,PROJECTCATEGORY,Client_Information
PnPProject,Client_Information_Primary_Contact,PROJECTPROPERTY,Primary_Contact
PnPProject,Client_Information_Primary_Contact,DISPLAYNAME,Primary Contact
PnPDrawings,PnID,DISPLAYNAME,DWG Number
PnPDrawings,PnID,DESCRIPTION,Corresponds to the number typically placed on the title block for this drawing.
PnPDrawings,Title,DISPLAYNAME,DWG Title
PnPDrawings,Title,DESCRIPTION,The name (alias) that appears for this drawing file in the Project Manager Tree.
PnPDrawings,Area,DISPLAYNAME,Drawing Area
PnPDrawings,Area,DESCRIPTION,The plant area that is documented in this drawing.
PnPDrawings,Author,DISPLAYNAME,Author
PnPDrawings,Author,DESCRIPTION,The name of the designer who created this file.
PnPDrawings,Description,DRAWINGCATEGORY,General
PnPDrawings,Description,DRAWINGPROPERTY,Description
PnPDrawings,Description,DISPLAYNAME,Description
PnPDrawings,Description,DESCRIPTION,Information about the contents of this drawing file.
GateValve,Code,ISREADONLY,false
GateValve,EndConnections,VALUE,Unspecified
GateValve,EndConnections,DISPLAYNAME,End Connections
GateValve,Failure,DISPLAYNAME,Failure
GateValve,Code,DISPLAYNAME,Code
Vessel,VesselName,TYPE,PnPStringType
Vessel,VesselName,DISPLAYNAME,VesselName
